C(4.75): 0.30,0.51,0.04,1.25,1.59,1.09,1.33,0.99,2.09,3.05
C(4.56): 0.30,0.51,0.04,1.25,1.59,1.09,1.17,0.99,2.09,3.05
C(4.35): 0.30,0.51,0.04,1.25,1.75,1.09,1.17,0.99,2.09,3.05
C(4.05): 0.30,0.51,0.04,1.41,1.75,1.09,1.17,0.99,2.09,3.05
C(3.80): 0.30,0.51,0.04,1.41,1.75,1.09,1.01,0.99,2.09,3.05
C(3.52): 0.30,0.51,0.04,1.41,1.91,1.09,1.01,0.99,2.09,3.05
C(3.33): 0.30,0.49,0.04,1.41,1.91,1.09,1.01,1.15,2.09,3.05
C(2.83): 0.35,0.44,0.04,1.41,2.07,1.09,1.01,1.15,2.09,3.05
C(2.61): 0.36,0.43,0.04,1.41,2.07,1.25,1.01,1.15,2.09,3.05
C(2.39): 0.37,0.42,0.04,1.41,2.07,1.41,1.01,1.15,2.09,3.05
C(2.21): 0.43,0.35,0.04,1.25,2.07,1.41,1.01,1.15,2.09,3.05
C(2.16): 0.43,0.35,0.04,1.25,2.01,1.57,1.01,1.14,2.09,3.05
C(2.13): 0.43,0.35,0.04,1.25,1.93,1.73,1.01,1.14,2.09,3.05
C(2.12): 0.43,0.31,0.04,1.25,1.93,1.73,1.17,1.14,2.09,3.05
C(1.96): 0.43,0.31,0.04,1.25,1.86,1.89,1.17,1.14,2.09,3.05
C(1.96): 0.43,0.31,0.04,1.25,1.86,1.89,1.17,1.30,2.09,3.05
C(1.96): 0.43,0.31,0.04,1.25,1.86,1.89,1.17,1.46,2.09,3.05
C(1.97): 0.42,0.30,0.04,1.25,1.86,1.89,1.17,1.46,1.93,3.05
C(1.97): 0.42,0.30,0.04,1.25,1.86,1.89,1.17,1.14,1.93,3.05
C(1.97): 0.42,0.30,0.04,1.25,1.86,1.89,1.17,1.30,1.93,3.05
C(1.97): 0.43,0.31,0.04,1.25,1.86,1.89,1.17,1.62,2.09,3.05
C(1.97): 0.42,0.30,0.04,1.25,1.86,1.89,1.17,1.62,1.93,3.05
C(1.97): 0.42,0.30,0.04,1.25,1.86,1.89,1.17,1.30,1.93,3.05
C(1.99): 0.42,0.30,0.04,1.25,1.86,1.89,1.17,1.62,1.77,3.05
C(1.99): 0.42,0.30,0.04,1.25,1.86,1.89,1.17,1.46,1.77,3.05
C(1.99): 0.42,0.30,0.04,1.25,1.86,1.89,1.17,1.30,1.77,3.05
C(2.00): 0.43,0.31,0.04,1.25,1.86,1.88,1.18,1.76,2.09,3.05
C(2.00): 0.43,0.31,0.04,1.25,1.86,1.88,1.18,1.60,2.09,3.05
C(1.98): 0.43,0.31,0.04,1.25,1.86,1.89,1.18,1.60,2.08,3.05
C(1.98): 0.42,0.30,0.04,1.25,1.86,1.89,1.18,1.60,1.92,3.05
C(1.99): 0.43,0.31,0.04,1.25,1.86,1.88,1.18,1.60,1.93,3.05
C(2.00): 0.43,0.31,0.04,1.25,1.86,1.88,1.18,1.44,2.09,3.05
C(2.00): 0.43,0.31,0.04,1.25,1.86,1.88,1.18,1.28,2.09,3.05
C(1.99): 0.43,0.31,0.04,1.25,1.86,1.88,1.18,1.12,2.09,3.05
C(2.00): 0.43,0.31,0.04,1.25,1.86,1.88,1.18,1.76,1.93,3.05
C(2.00): 0.42,0.30,0.04,1.25,1.86,1.88,1.18,1.44,1.93,3.05
C(2.00): 0.42,0.30,0.04,1.25,1.86,1.88,1.18,1.28,1.93,3.05
C(2.00): 0.43,0.31,0.04,1.25,1.85,1.89,1.17,0.98,2.09,3.05
C(1.99): 0.41,0.27,0.04,1.25,1.85,1.89,1.33,0.98,2.09,3.05
C(1.86): 0.39,0.22,0.04,1.25,1.85,1.89,1.49,0.98,2.09,3.05
States Expanded: 47, found goal: 1
C(0.00): 0.29,0.70,0.04,0.85,0.16,2.97,1.12,2.97,2.10,0.16
C(7.60): 0.29,0.70,0.04,0.85,0.32,2.97,1.12,2.97,2.09,0.16
C(7.15): 0.29,0.70,0.04,0.85,0.48,2.97,1.12,2.97,2.09,0.16
C(6.63): 0.29,0.70,0.04,1.01,0.48,2.97,1.12,2.97,2.09,0.16
C(6.16): 0.29,0.70,0.04,1.01,0.64,2.97,1.12,2.97,2.09,0.16
C(5.76): 0.29,0.70,0.04,1.17,0.64,2.97,1.12,2.97,2.09,0.16
C(5.28): 0.29,0.70,0.04,1.17,0.80,2.97,1.12,2.97,2.09,0.16
C(4.90): 0.29,0.70,0.04,1.17,0.96,2.97,1.12,2.97,2.09,0.16
C(4.69): 0.29,0.70,0.04,1.17,1.12,2.97,1.12,2.97,2.09,0.16
C(4.54): 0.29,0.70,0.04,1.33,1.12,2.97,1.12,2.97,2.09,0.16
C(4.54): 0.29,0.70,0.04,1.33,1.12,2.97,0.96,2.97,2.09,0.16
C(4.45): 0.30,0.70,0.04,1.33,1.28,2.97,0.96,2.97,2.09,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.97,0.80,2.97,2.09,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.97,2.09,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.97,1.93,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.81,2.09,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.97,1.77,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.65,2.09,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.81,1.93,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.65,1.93,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.49,2.09,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.81,1.77,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.65,1.77,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.49,1.93,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.33,2.09,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.65,1.77,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.81,1.61,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.97,0.80,2.97,1.93,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.97,0.80,2.81,2.09,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.65,1.61,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.49,1.77,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.33,1.93,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.17,2.09,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.97,0.80,2.97,1.77,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.97,0.80,2.65,2.09,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.97,0.80,2.81,1.93,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.33,1.77,0.16
C(4.44): 0.30,0.70,0.04,1.33,1.34,2.81,0.80,2.33,1.77,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.33,1.61,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.17,1.77,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.49,1.61,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.49,1.45,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.49,1.61,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.65,1.45,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.17,1.93,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.01,1.93,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,2.01,2.09,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,1.85,2.09,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,1.69,2.09,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,1.69,1.93,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,1.53,1.93,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,1.53,1.77,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,1.37,1.93,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,1.69,1.77,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,1.85,1.77,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,1.69,1.61,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,1.69,1.45,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,1.69,1.29,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,1.85,1.29,0.16
C(4.46): 0.30,0.70,0.04,1.33,1.28,2.81,0.80,1.85,1.13,0.16
